Time,PMON 1,PMON_2,PMON_3,PMON_4,PMON_5,PMON_6
14:05:27,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:27,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:28,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:29,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:29,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:30,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:30,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:31,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:31,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:32,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:33,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:33,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:34,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:34,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:35,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:35,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:36,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:37,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:37,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:38,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:38,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:39,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:39,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:40,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:40,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:41,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:42,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:42,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:43,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:43,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:44,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:44,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:45,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:46,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:46,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:47,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:47,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:48,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:48,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:49,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:50,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:50,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:51,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:51,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:52,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:52,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:53,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:53,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:54,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:55,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:55,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:56,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:56,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:57,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:57,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:58,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:59,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:59,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:00,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:00,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:01,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:01,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:02,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:03,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:03,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:04,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:04,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:05,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:05,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:06,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:07,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:07,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:08,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:08,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:09,20.95,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:09,20.95,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:10,20.95,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:10,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:11,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:12,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:12,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:13,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:13,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:14,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:14,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:15,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:16,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:16,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:17,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:17,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:18,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:18,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:19,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:06:20,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.65
14:06:20,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.65
14:06:21,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.65
14:06:21,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:22,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:22,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:23,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
