Time,Current (mA)
14:41:19.141000,0.00
14:41:19.550000,0.00
14:41:19.747000,0.00
14:41:20.554000,0.00
14:41:20.963000,0.00
14:41:21.564000,0.00
14:41:21.771000,0.00
14:41:21.972000,0.00
14:41:22.582000,0.01
14:41:22.782000,0.01
14:41:22.972000,0.00
14:41:23.381000,0.00
14:41:23.583000,0.00
14:41:24.400000,0.00
14:41:24.601000,0.00
14:41:24.796000,0.00
14:41:25.002000,0.00
14:41:25.203000,0.00
14:41:26.217000,0.00
14:41:26.415000,0.00
14:41:26.615000,0.00
14:41:27.221000,0.00
14:41:28.024000,0.00
14:41:28.435000,0.00
14:41:28.639000,0.00
14:41:28.839000,0.00
14:41:29.249000,0.00
14:41:29.439000,0.00
14:41:29.638000,0.01
14:41:30.052000,0.00
14:41:30.455000,0.00
14:41:31.264000,0.00
14:41:31.464000,0.00
14:41:31.871000,0.00
14:41:32.071000,0.00
14:41:32.887000,0.00
14:41:33.083000,0.00
14:41:33.281000,0.00
14:41:33.489000,0.00
14:41:33.688000,0.00
14:41:34.704000,0.00
14:41:34.901000,0.00
14:41:35.101000,0.00
14:41:35.917000,0.00
14:41:36.117000,0.00
14:41:36.524000,0.00
14:41:36.921000,0.00
14:41:37.321000,0.00
14:41:37.527000,0.00
14:41:37.732000,0.00
14:41:38.131000,0.00
14:41:38.342000,0.00
14:41:39.137000,0.00
14:41:39.554000,0.00
14:41:39.949000,0.00
14:41:40.557000,0.00
14:41:40.762000,0.00
14:41:41.363000,0.00
14:41:41.570000,0.00
14:41:41.971000,0.00
14:41:42.171000,0.00
14:41:42.375000,0.00
14:41:42.782000,0.00
14:41:43.187000,0.00
14:41:43.389000,0.00
14:41:43.587000,0.00
14:41:45.008000,0.00
14:41:45.207000,0.00
14:41:45.610000,0.00
14:41:46.413000,0.00
14:41:47.021000,0.00
14:41:47.223000,0.00
14:41:47.431000,0.00
14:41:48.041000,0.00
14:41:48.836000,0.00
14:41:49.037000,0.00
14:41:49.855000,0.00
14:41:50.056000,0.00
14:41:51.675000,0.00
14:41:51.874000,0.00
14:41:52.075000,0.00
14:41:52.281000,0.00
14:41:53.287000,0.00
14:41:53.887000,0.00
14:41:54.300000,0.00
14:41:54.498000,0.00
14:41:54.708000,0.00
14:41:54.906000,0.01
14:41:55.105000,0.00
14:41:55.712000,0.00
14:41:55.913000,0.00
14:41:56.113000,0.00
14:41:56.521000,0.00
14:41:56.724000,0.00
14:41:56.921000,0.01
14:41:57.330000,0.00
14:41:58.337000,0.00
14:41:58.536000,0.00
14:41:58.741000,0.00
14:41:59.349000,0.00
14:42:00.161000,0.00
14:42:00.355000,0.00
14:42:00.557000,0.00
14:42:01.373000,0.00
14:42:02.180000,0.00
14:42:02.380000,0.00
14:42:02.786000,0.00
14:42:03.186000,0.00
14:42:03.388000,0.00
14:42:03.591000,0.00
14:42:03.798000,0.00
14:42:03.999000,0.00
14:42:04.605000,0.00
14:42:05.011000,0.00
14:42:05.211000,0.01
14:42:05.613000,0.00
14:42:06.018000,0.00
14:42:06.223000,0.00
14:42:06.620000,0.00
14:42:06.829000,0.00
14:42:07.029000,0.00
14:42:07.636000,0.00
14:42:07.837000,0.00
14:42:08.646000,0.00
14:42:08.848000,0.00
14:42:09.049000,0.00
14:42:10.667000,0.01
14:42:12.283000,0.00
14:42:12.486000,0.00
14:42:12.686000,0.00
14:42:13.086000,0.00
14:42:13.486000,0.00
14:42:14.304000,0.00
14:42:14.500000,0.00
14:42:14.910000,0.00
14:42:15.913000,0.00
14:42:16.123000,0.00
14:42:16.319000,0.00
14:42:16.519000,0.00
14:42:16.721000,0.00
14:42:16.922000,0.00
14:42:17.118000,0.00
14:42:17.329000,0.00
14:42:17.732000,0.00
14:42:19.152000,0.00
14:42:19.354000,0.00
14:42:19.550000,0.00
14:42:19.752000,0.00
14:42:20.157000,0.00
14:42:20.367000,0.00
14:42:20.563000,0.00
14:42:20.764000,0.00
14:42:22.791000,0.00
14:42:22.987000,0.00
14:42:23.397000,0.00
14:42:24.003000,0.00
14:42:24.204000,0.00
14:42:24.400000,0.00
14:42:24.609000,0.00
14:42:25.006000,0.00
14:42:25.215000,0.00
14:42:25.822000,0.00
14:42:26.022000,0.00
14:42:26.429000,0.00
14:42:26.628000,0.00
14:42:26.829000,0.00
14:42:27.029000,0.00
14:42:27.435000,0.00
14:42:27.638000,0.00
14:42:27.841000,0.00
14:42:28.038000,0.00
14:42:29.455000,0.00
14:42:29.860000,0.00
14:42:30.262000,0.00
14:42:31.268000,0.00
14:42:31.678000,0.00
14:42:31.882000,0.00
14:42:32.887000,0.00
