[2025-06-10 17:39:34.857] High voltage power supply Monitoring with ADS1115 Test
[2025-06-10 17:40:35.187] Set: 364 V,  HV: 376 V,  I: 3.30 mA
[2025-06-10 17:40:35.393] Set: 382 V,  HV: 405 V,  I: 3.25 mA
[2025-06-10 17:40:35.578] Set: 387 V,  HV: 412 V,  I: 3.21 mA
[2025-06-10 17:40:35.797] Set: 492 V,  HV: 393 V,  I: 2.81 mA
[2025-06-10 17:40:35.998] Set: 500 V,  HV: 404 V,  I: 2.84 mA
[2025-06-10 17:40:36.199] Set: 497 V,  HV: 397 V,  I: 2.75 mA
[2025-06-10 17:40:36.402] Set: 395 V,  HV: 356 V,  I: 3.11 mA
[2025-06-10 17:40:36.603] Set: 399 V,  HV: 349 V,  I: 3.09 mA
[2025-06-10 17:40:36.804] Set: 389 V,  HV: 358 V,  I: 3.13 mA
[2025-06-10 17:40:37.011] Set: 383 V,  HV: 415 V,  I: 3.22 mA
[2025-06-10 17:40:37.197] Set: 406 V,  HV: 416 V,  I: 3.17 mA
[2025-06-10 17:40:37.401] Set: 398 V,  HV: 410 V,  I: 3.18 mA
[2025-06-10 17:40:37.619] Set: 497 V,  HV: 401 V,  I: 2.71 mA
[2025-06-10 17:40:37.818] Set: 495 V,  HV: 376 V,  I: 2.76 mA
[2025-06-10 17:40:38.018] Set: 496 V,  HV: 387 V,  I: 2.74 mA
[2025-06-10 17:40:38.222] Set: 361 V,  HV: 349 V,  I: 3.19 mA
[2025-06-10 17:40:38.419] Set: 380 V,  HV: 362 V,  I: 3.29 mA
[2025-06-10 17:40:38.623] Set: 368 V,  HV: 349 V,  I: 3.25 mA
[2025-06-10 17:40:38.827] Set: 463 V,  HV: 393 V,  I: 3.06 mA
[2025-06-10 17:40:39.020] Set: 463 V,  HV: 406 V,  I: 3.05 mA
[2025-06-10 17:40:39.229] Set: 465 V,  HV: 392 V,  I: 3.03 mA
[2025-06-10 17:40:39.434] Set: 471 V,  HV: 341 V,  I: 2.92 mA
[2025-06-10 17:40:39.623] Set: 479 V,  HV: 349 V,  I: 2.88 mA
[2025-06-10 17:40:39.831] Set: 464 V,  HV: 345 V,  I: 2.95 mA
[2025-06-10 17:40:40.037] Set: 367 V,  HV: 361 V,  I: 3.38 mA
[2025-06-10 17:40:40.238] Set: 363 V,  HV: 347 V,  I: 3.39 mA
[2025-06-10 17:40:40.438] Set: 385 V,  HV: 365 V,  I: 3.35 mA
