Time,Current (mA)
15:34:48.514000,3.93
15:34:48.719000,3.92
15:34:48.920000,3.92
15:34:49.120000,3.92
15:34:49.931000,3.90
15:34:50.123000,3.90
15:34:50.321000,3.89
15:34:50.537000,3.88
15:34:50.732000,3.88
15:34:50.931000,3.88
15:34:51.746000,3.88
15:34:51.948000,3.87
15:34:52.148000,3.88
15:34:52.352000,3.88
15:34:52.552000,3.88
15:34:52.754000,3.88
15:34:53.564000,3.90
15:34:53.766000,3.90
15:34:53.965000,3.90
15:34:54.170000,3.91
15:34:54.372000,3.92
15:34:54.572000,3.92
15:34:54.777000,3.92
15:34:55.178000,3.93
15:34:55.380000,3.93
15:34:55.580000,3.93
15:34:55.785000,3.93
15:34:55.987000,3.93
15:34:56.187000,3.93
15:34:56.386000,3.92
15:34:56.596000,3.92
15:34:56.796000,3.92
15:34:56.996000,3.92
15:34:57.202000,3.92
15:34:57.402000,3.92
15:34:57.603000,3.92
15:34:58.414000,3.94
15:34:58.614000,3.94
15:34:58.815000,3.94
15:34:59.020000,3.93
15:34:59.220000,3.94
15:34:59.420000,3.94
15:35:00.233000,3.95
15:35:00.433000,3.96
15:35:00.621000,3.96
15:35:00.838000,3.97
15:35:01.039000,3.96
15:35:01.240000,3.97
15:35:01.646000,3.96
15:35:02.051000,3.95
15:35:02.248000,3.95
15:35:02.449000,3.95
15:35:02.657000,3.95
15:35:02.854000,3.95
15:35:03.055000,3.95
15:35:03.263000,3.95
15:35:03.460000,3.95
15:35:03.661000,3.95
15:35:03.869000,3.95
15:35:04.067000,3.95
15:35:04.267000,3.95
15:35:04.474000,3.95
15:35:04.669000,3.95
15:35:05.070000,3.95
15:35:05.271000,3.95
15:35:05.479000,3.94
15:35:05.683000,3.93
15:35:05.885000,3.93
15:35:06.086000,3.92
15:35:06.895000,3.88
15:35:07.097000,3.88
15:35:07.297000,3.87
15:35:07.503000,3.86
15:35:07.704000,3.85
15:35:07.904000,3.85
15:35:08.715000,3.85
15:35:08.914000,3.85
15:35:09.116000,3.85
15:35:09.322000,3.85
15:35:09.521000,3.85
15:35:09.720000,3.85
15:35:10.529000,3.85
15:35:10.730000,3.85
15:35:10.935000,3.85
15:35:11.140000,3.86
15:35:11.341000,3.86
15:35:11.541000,3.86
15:35:11.942000,3.86
15:35:12.143000,3.86
15:35:12.352000,3.86
15:35:12.549000,3.85
15:35:12.750000,3.85
15:35:12.959000,3.85
15:35:13.158000,3.85
15:35:13.356000,3.85
15:35:13.564000,3.85
15:35:13.762000,3.84
15:35:13.962000,3.84
15:35:14.170000,3.84
15:35:14.371000,3.84
15:35:14.568000,3.84
15:35:15.379000,3.85
15:35:15.580000,3.86
15:35:15.781000,3.86
15:35:15.985000,3.86
15:35:16.186000,3.86
15:35:16.387000,3.86
15:35:17.196000,3.87
15:35:17.398000,3.88
15:35:17.599000,3.88
15:35:17.803000,3.88
15:35:18.001000,3.88
15:35:18.205000,3.88
15:35:18.611000,3.88
15:35:19.013000,3.89
15:35:19.214000,3.88
15:35:19.418000,3.88
15:35:19.620000,3.89
15:35:19.820000,3.89
15:35:20.024000,3.88
15:35:20.229000,3.88
15:35:20.429000,3.88
15:35:20.630000,3.89
15:35:20.834000,3.89
15:35:21.035000,3.89
15:35:21.236000,3.88
15:35:21.441000,3.88
15:35:21.636000,3.87
15:35:21.843000,3.87
15:35:22.047000,3.87
15:35:22.244000,3.88
15:35:22.449000,3.88
15:35:22.654000,3.87
15:35:22.854000,3.88
15:35:23.051000,3.88
15:35:23.865000,3.89
15:35:24.067000,3.90
15:35:24.263000,3.89
15:35:24.472000,3.89
15:35:24.669000,3.89
15:35:24.868000,3.90
15:35:25.685000,3.89
15:35:25.878000,3.90
15:35:26.082000,3.90
15:35:26.288000,3.91
15:35:26.486000,3.91
15:35:26.685000,3.91
15:35:26.897000,3.91
15:35:27.093000,3.92
15:35:27.290000,3.92
15:35:27.498000,3.92
15:35:27.699000,3.93
15:35:27.901000,3.92
15:35:28.709000,3.92
15:35:28.911000,3.92
