Time,PMON 1 (C),PMON_2 (C),PMON_3 (C),PMON_4 (C),PMON_5 (C),PMON_6 (C)
15:13:14,30.93,DISCONNECTED,23.41,22.52,24.84,DISCONNECTED
15:13:15,30.93,DISCONNECTED,23.41,22.52,24.84,DISCONNECTED
15:13:15,30.93,DISCONNECTED,23.41,22.52,24.84,DISCONNECTED
15:13:16,30.93,DISCONNECTED,23.41,22.52,24.84,DISCONNECTED
15:13:16,30.91,DISCONNECTED,23.41,22.52,24.84,DISCONNECTED
15:13:17,30.91,DISCONNECTED,23.41,22.52,24.84,DISCONNECTED
15:13:17,30.91,DISCONNECTED,23.41,22.52,24.84,DISCONNECTED
15:13:18,30.91,DISCONNECTED,23.41,22.52,24.84,DISCONNECTED
15:13:18,30.91,DISCONNECTED,23.42,22.52,24.84,DISCONNECTED
15:13:19,30.91,DISCONNECTED,23.42,22.51,24.84,DISCONNECTED
15:13:19,30.91,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:20,30.91,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:20,30.91,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:21,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:22,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:22,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:23,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:23,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:24,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:24,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:25,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:25,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:26,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:26,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:27,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:27,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:28,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:29,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:29,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:30,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:30,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:31,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:31,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:32,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:32,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:33,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:33,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:34,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:34,30.95,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:35,30.95,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:36,30.95,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:36,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:37,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:37,30.92,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:38,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:38,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:39,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:39,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:40,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:40,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:41,30.93,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:41,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:42,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:42,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:43,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:44,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:44,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:45,30.95,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:45,30.95,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:46,30.95,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:46,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:47,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:47,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:48,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:48,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:49,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:49,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:50,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:50,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:51,30.96,DISCONNECTED,23.42,22.51,24.85,DISCONNECTED
15:13:52,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:52,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:53,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:53,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:54,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:54,30.98,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:55,30.98,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:55,30.98,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:56,30.98,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:56,30.98,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:57,30.98,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:57,30.98,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:58,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:59,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:13:59,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:00,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:00,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:01,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:01,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:02,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:02,30.97,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:03,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:03,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:04,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:04,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:05,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:06,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:06,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:07,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:07,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:08,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:08,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:09,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:09,30.99,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:10,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:10,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:11,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:11,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:12,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:12,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:13,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:14,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:14,31.00,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:15,31.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:15,31.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:16,31.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:16,31.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:17,31.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:17,31.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:18,31.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:18,31.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:19,31.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
15:14:19,31.03,DISCONNECTED,23.41,22.48,DISCONNECTED,DISCONNECTED
15:14:20,31.03,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:21,31.03,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:21,31.03,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:22,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:22,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:23,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:23,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:24,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:24,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:25,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:25,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:26,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:26,31.02,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:27,31.02,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:27,31.02,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:28,31.02,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:29,31.02,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:29,31.02,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:30,31.02,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:30,31.05,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:31,31.05,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:31,31.05,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:32,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:32,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:33,31.04,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:33,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:34,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:34,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:35,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:36,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:36,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:37,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:37,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:38,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:38,31.05,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:39,31.05,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:39,31.05,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:40,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:40,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:41,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:41,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:42,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:42,31.06,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:43,31.07,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:44,31.07,DISCONNECTED,23.41,22.48,24.84,DISCONNECTED
15:14:44,31.07,DISCONNECTED,23.42,22.49,24.84,DISCONNECTED
15:14:45,31.07,DISCONNECTED,23.42,22.49,24.85,DISCONNECTED
15:14:45,31.07,DISCONNECTED,23.42,22.49,24.85,DISCONNECTED
15:14:46,31.07,DISCONNECTED,23.42,22.49,24.85,DISCONNECTED
15:14:46,31.06,DISCONNECTED,23.42,22.49,24.85,DISCONNECTED
15:14:47,31.06,DISCONNECTED,23.42,22.49,24.85,DISCONNECTED
15:14:47,31.06,DISCONNECTED,23.41,22.49,24.85,DISCONNECTED
15:14:48,31.06,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:48,31.06,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:49,31.06,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:49,31.06,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:50,31.06,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:51,31.06,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:51,31.06,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:52,31.08,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:52,31.08,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:53,31.08,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:53,31.09,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:54,31.09,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:54,31.09,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:55,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:55,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:56,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:56,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:57,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:57,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:58,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:59,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:14:59,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:00,31.11,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:00,31.11,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:01,31.11,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:01,31.11,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:02,31.11,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:02,31.11,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:03,31.11,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:03,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:04,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:04,31.10,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:05,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:05,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:06,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:07,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:07,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:08,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:08,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:09,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:09,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:10,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:10,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:11,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:11,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:12,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:12,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:13,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:14,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:14,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:15,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:15,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:16,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:16,31.12,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:17,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:17,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:18,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:18,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:19,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:19,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:20,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:21,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:21,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:22,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:22,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:23,31.13,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:23,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:24,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:24,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:25,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:25,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:26,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:26,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:27,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:27,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:28,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:29,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:29,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:30,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:30,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:31,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:31,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:32,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:32,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:33,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:33,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:34,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:34,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:35,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:36,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:36,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:37,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:37,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:38,31.14,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:38,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:39,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:39,31.15,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:40,31.16,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:40,31.16,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:41,31.16,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:41,31.16,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:42,31.16,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:42,31.16,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:43,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:44,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:44,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:45,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:45,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:46,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:46,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:47,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:47,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:48,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:48,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:49,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:49,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:50,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:51,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:51,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:52,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:52,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:53,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:53,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:54,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:54,31.17,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:55,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:55,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:56,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:56,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:57,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:57,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:58,31.19,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:59,31.19,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:15:59,31.19,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:00,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:00,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:01,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:01,31.18,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:02,31.20,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:02,31.20,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:03,31.20,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:03,31.21,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:04,31.21,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:04,31.21,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:05,31.21,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:06,31.21,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:06,31.21,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:07,31.20,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:07,31.20,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:08,31.20,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:08,31.22,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:09,31.22,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
15:16:09,31.22,DISCONNECTED,23.41,22.49,24.83,DISCONNECTED
